aid	chr1	coord1	strand1	chr2	coord2	strand2	extra
r113	10	99669768	+	10	99669769	-	aid=r113;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r114	10	99671060	+	10	99671061	-	aid=r114;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r115	10	99678935	+	10	99678936	-	aid=r115;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r116	10	99679140	+	10	99679141	-	aid=r116;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r117	10	99682092	+	10	99682093	-	aid=r117;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r118	10	99683744	+	10	99683745	-	aid=r118;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r119	10	102756799	+	10	102756800	-	aid=r119;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r120	10	102759287	+	10	102759288	-	aid=r120;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r121	10	102759408	+	10	102759409	-	aid=r121;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r122	10	102767086	+	10	102767087	-	aid=r122;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r123	10	102769408	+	10	102769409	-	aid=r123;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r124	10	102771641	+	10	102771642	-	aid=r124;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r125	10	102786827	+	10	102786828	-	aid=r125;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r126	10	102787291	+	10	102787292	-	aid=r126;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r127	10	102787798	+	10	102787799	-	aid=r127;cn={'1': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r128	10	103389189	+	10	103389190	-	aid=r128;cn={'1': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r129	10	103391354	+	10	103391355	-	aid=r129;cn={'1': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r130	10	103396275	+	10	103396276	-	aid=r130;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r131	10	103396545	+	10	103396546	-	aid=r131;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r132	10	103397905	+	10	103397906	-	aid=r132;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r133	10	103398320	+	10	103398321	-	aid=r133;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r134	10	103407638	+	10	103407639	-	aid=r134;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r135	10	103407703	+	10	103407704	-	aid=r135;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r136	10	103627135	+	10	103627136	-	aid=r136;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r137	10	103639963	+	10	103639964	-	aid=r137;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r138	10	103643933	+	10	103643934	-	aid=r138;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r139	10	104552727	+	10	104552728	-	aid=r139;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r140	10	104559811	+	10	104559812	-	aid=r140;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r141	10	104589904	+	10	104589905	-	aid=r141;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r142	10	104590449	+	10	104590450	-	aid=r142;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r143	10	104651999	+	10	104652000	-	aid=r143;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r144	10	104658817	+	10	104658818	-	aid=r144;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r145	10	104669049	+	10	104669050	-	aid=r145;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r146	10	104670472	+	10	104670473	-	aid=r146;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r147	10	104673058	+	10	104673059	-	aid=r147;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r148	10	104674947	+	10	104674948	-	aid=r148;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r149	10	104675003	+	10	104675004	-	aid=r149;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r150	10	104675208	+	10	104675209	-	aid=r150;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r151	10	105844860	+	10	105844861	-	aid=r151;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r152	10	105845157	+	10	105845158	-	aid=r152;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r153	10	105845238	+	10	105845239	-	aid=r153;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r154	10	105848007	+	10	105848008	-	aid=r154;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r155	10	105861166	+	10	105861167	-	aid=r155;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r156	10	105861235	+	10	105861236	-	aid=r156;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r157	10	105882086	+	10	105882087	-	aid=r157;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r158	10	105882150	+	10	105882151	-	aid=r158;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r159	10	113638148	+	10	113638149	-	aid=r159;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r160	10	113645007	+	10	113645008	-	aid=r160;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r161	10	113645066	+	10	113645067	-	aid=r161;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r162	10	113649898	+	10	113649899	-	aid=r162;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 3, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r163	10	113649964	+	10	113649965	-	aid=r163;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r164	10	114061945	+	10	114061946	-	aid=r164;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r165	10	114062946	+	10	114062947	-	aid=r165;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r166	10	114063502	+	10	114063503	-	aid=r166;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r167	10	114064710	+	10	114064711	-	aid=r167;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r168	10	114072288	+	10	114072289	-	aid=r168;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r169	10	114072517	+	10	114072518	-	aid=r169;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r170	10	114075818	+	10	114075819	-	aid=r170;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r171	10	114098804	+	10	114098805	-	aid=r171;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r172	10	114110067	+	10	114110068	-	aid=r172;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r173	10	114110129	+	10	114110130	-	aid=r173;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r174	10	114175515	+	10	114175516	-	aid=r174;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r175	10	114185922	+	10	114185923	-	aid=r175;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r176	10	114194115	+	10	114194116	-	aid=r176;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r177	10	114206730	+	10	114206731	-	aid=r177;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r178	10	114208502	+	10	114208503	-	aid=r178;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r179	10	114217843	+	10	114217844	-	aid=r179;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r180	10	114218066	+	10	114218067	-	aid=r180;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r181	10	114451921	+	10	114451922	-	aid=r181;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r182	10	114476076	+	10	114476077	-	aid=r182;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r183	10	114476335	+	10	114476336	-	aid=r183;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r184	10	114815487	+	10	114815488	-	aid=r184;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r185	10	114819359	+	10	114819360	-	aid=r185;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r186	10	114833662	+	10	114833663	-	aid=r186;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r187	10	115147560	+	10	115147561	-	aid=r187;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r188	10	115147733	+	10	115147734	-	aid=r188;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r189	10	115710515	+	10	115710516	-	aid=r189;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r190	10	115711915	+	10	115711916	-	aid=r190;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r191	10	115718908	+	10	115718909	-	aid=r191;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r192	10	115719039	+	10	115719040	-	aid=r192;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r193	12	53442254	+	12	53442255	-	aid=r193;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r194	12	53442542	+	12	53442543	-	aid=r194;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r195	12	66451199	+	12	66451200	-	aid=r195;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r196	13	40347099	+	13	40347100	-	aid=r196;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r197	13	40348323	+	13	40348324	-	aid=r197;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r198	13	74249291	+	13	74249292	-	aid=r198;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r199	13	74254035	+	13	74254036	-	aid=r199;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r200	14	51712094	+	14	51712095	-	aid=r200;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r201	14	51719799	+	14	51719800	-	aid=r201;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r202	14	52297056	+	14	52297057	-	aid=r202;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r203	14	52303314	+	14	52303315	-	aid=r203;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r204	14	52458823	+	14	52458824	-	aid=r204;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r205	14	52466576	+	14	52466577	-	aid=r205;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r206	14	52488108	+	14	52488109	-	aid=r206;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r207	14	73703157	+	14	73703158	-	aid=r207;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r208	14	73703866	+	14	73703867	-	aid=r208;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r209	14	80571472	+	14	80571473	-	aid=r209;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r210	16	2469461	+	16	2469462	-	aid=r210;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r211	16	2470237	+	16	2470238	-	aid=r211;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r212	16	3207578	+	16	3207579	-	aid=r212;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r213	16	3335779	+	16	3335780	-	aid=r213;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 1}};at=R
r214	17	4853239	+	17	4853240	-	aid=r214;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r215	17	4853923	+	17	4853924	-	aid=r215;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r216	17	4854912	+	17	4854913	-	aid=r216;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r217	17	4876475	+	17	4876476	-	aid=r217;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r218	17	11865993	+	17	11865994	-	aid=r218;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r219	17	11910383	+	17	11910384	-	aid=r219;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r220	17	11930420	+	17	11930421	-	aid=r220;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r221	17	62512171	+	17	62512172	-	aid=r221;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r222	17	64094408	+	17	64094409	-	aid=r222;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r223	17	69405799	+	17	69405800	-	aid=r223;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r224	17	69405899	+	17	69405900	-	aid=r224;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r225	17	70309263	+	17	70309264	-	aid=r225;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r226	17	70316642	+	17	70316643	-	aid=r226;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r227	19	6511704	+	19	6511705	-	aid=r227;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r228	19	6515796	+	19	6515797	-	aid=r228;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r229	19	8081026	+	19	8081027	-	aid=r229;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 0}};at=R
r230	19	8081063	+	19	8081064	-	aid=r230;cn={'1': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 1, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r231	2	25661331	+	2	25661332	-	aid=r231;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r232	2	25665731	+	2	25665732	-	aid=r232;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r233	2	26076774	+	2	26076775	-	aid=r233;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r234	2	26077230	+	2	26077231	-	aid=r234;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r235	2	58307121	+	2	58307122	-	aid=r235;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r236	2	58308092	+	2	58308093	-	aid=r236;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r237	2	77424954	+	2	77424955	-	aid=r237;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r238	2	77428333	+	2	77428334	-	aid=r238;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r239	2	80058889	+	2	80058890	-	aid=r239;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r240	2	80060402	+	2	80060403	-	aid=r240;cn={'1': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 0, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r241	2	83029372	+	2	83029373	-	aid=r241;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r242	2	83502623	+	2	83502624	-	aid=r242;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r243	2	90481999	+	2	90482000	-	aid=r243;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r244	2	90485347	+	2	90485348	-	aid=r244;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r245	2	122213544	+	2	122213545	-	aid=r245;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
r246	2	122428995	+	2	122428996	-	aid=r246;cn={'1': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}, '2': {'AA': 2, 'AB': 0, 'BA': 0, 'BB': 2}};at=R
